"","subject_ids","diff_species","choice","Imj1","Imj2","Img3","CamNum","SD_card_num","ForestType","ForestName","round","Date_Out","Date_Checked","Use_End_Date","Forest","Species"
"3742",39639176,2,"NOTHINGHERE","31_15_WHIP_0361.JPG","31_15_WHIP_0362.JPG","31_15_WHIP_0363.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Nothing Here"
"3743",39639177,2,"NOTHINGHERE","31_15_WHIP_0364.JPG","31_15_WHIP_0365.JPG","31_15_WHIP_0366.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Nothing Here"
"3744",39639178,1,"NOTHINGHERE","31_15_WHIP_0367.JPG","31_15_WHIP_0368.JPG","31_15_WHIP_0369.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Nothing Here"
"3745",39639179,1,"NOTHINGHERE","31_15_WHIP_0370.JPG","31_15_WHIP_0371.JPG","31_15_WHIP_0372.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Nothing Here"
"3746",39639180,1,"NOTHINGHERE","31_15_WHIP_0373.JPG","31_15_WHIP_0374.JPG","31_15_WHIP_0375.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Nothing Here"
"3747",39639181,1,"SOMETHINGHERE","31_15_WHIP_0376.JPG","31_15_WHIP_0377.JPG","31_15_WHIP_0378.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Something Here"
"3748",39639182,1,"NOTHINGHERE","31_15_WHIP_0379.JPG","31_15_WHIP_0380.JPG","31_15_WHIP_0381.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Nothing Here"
"3749",39639183,1,"DEERWHITETAILED","31_15_WHIP_0382.JPG","31_15_WHIP_0383.JPG","31_15_WHIP_0384.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","White-tailed Deer"
"3750",39639184,1,"DEERWHITETAILED","31_15_WHIP_0385.JPG","31_15_WHIP_0386.JPG","31_15_WHIP_0387.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","White-tailed Deer"
"3751",39639185,1,"DEERWHITETAILED","31_15_WHIP_0388.JPG","31_15_WHIP_0389.JPG","31_15_WHIP_0390.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","White-tailed Deer"
"3752",39639186,1,"NOTHINGHERE","31_15_WHIP_0391.JPG","31_15_WHIP_0392.JPG","31_15_WHIP_0393.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Nothing Here"
"3753",39639187,1,"NOTHINGHERE","31_15_WHIP_0394.JPG","31_15_WHIP_0395.JPG","31_15_WHIP_0396.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Nothing Here"
"3754",39639188,1,"NOTHINGHERE","31_15_WHIP_0397.JPG","31_15_WHIP_0398.JPG","31_15_WHIP_0399.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Nothing Here"
"3755",39639189,2,"NOTHINGHERE","31_15_WHIP_0400.JPG","31_15_WHIP_0401.JPG","31_15_WHIP_0402.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Nothing Here"
"3756",39639190,1,"NOTHINGHERE","31_15_WHIP_0403.JPG","31_15_WHIP_0404.JPG","31_15_WHIP_0405.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Nothing Here"
"3757",39639191,1,"NOTHINGHERE","31_15_WHIP_0406.JPG","31_15_WHIP_0407.JPG","31_15_WHIP_0408.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Nothing Here"
"3758",39639212,1,"SQUIRRELGRAY","31_15_WHIP_0409.JPG","31_15_WHIP_0410.JPG","31_15_WHIP_0411.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3759",39639243,1,"SOMETHINGHERE","31_15_WHIP_0412.JPG","31_15_WHIP_0413.JPG","31_15_WHIP_0414.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Something Here"
"3760",39639250,1,"DEERWHITETAILED","31_15_WHIP_0415.JPG","31_15_WHIP_0416.JPG","31_15_WHIP_0417.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","White-tailed Deer"
"3761",39639281,1,"NOTHINGHERE","31_15_WHIP_0418.JPG","31_15_WHIP_0419.JPG",NA,31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Nothing Here"
"3762",39639301,1,"SQUIRRELGRAY","31_15_WHIP_0421.JPG","31_15_WHIP_0422.JPG","31_15_WHIP_0423.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3763",39639312,2,"RACCOON","31_15_WHIP_0424.JPG","31_15_WHIP_0425.JPG","31_15_WHIP_0426.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Raccoon"
"3764",39639328,1,"NOTHINGHERE","31_15_WHIP_0427.JPG","31_15_WHIP_0428.JPG",NA,31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Nothing Here"
"3765",39639332,1,"NOTHINGHERE","31_15_WHIP_0430.JPG","31_15_WHIP_0431.JPG","31_15_WHIP_0432.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Nothing Here"
"3766",39639333,1,"NOTHINGHERE","31_15_WHIP_0433.JPG","31_15_WHIP_0434.JPG","31_15_WHIP_0435.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Nothing Here"
"3767",39639335,1,"NOTHINGHERE","31_15_WHIP_0436.JPG","31_15_WHIP_0437.JPG","31_15_WHIP_0438.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Nothing Here"
"3768",39639336,1,"NOTHINGHERE","31_15_WHIP_0439.JPG","31_15_WHIP_0440.JPG","31_15_WHIP_0441.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Nothing Here"
"3769",39639348,1,"SQUIRRELGRAY","31_15_WHIP_0442.JPG","31_15_WHIP_0443.JPG","31_15_WHIP_0444.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3770",39639365,1,"NOTHINGHERE","31_15_WHIP_0445.JPG","31_15_WHIP_0446.JPG","31_15_WHIP_0447.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Nothing Here"
"3771",39639366,1,"NOTHINGHERE","31_15_WHIP_0448.JPG","31_15_WHIP_0449.JPG","31_15_WHIP_0450.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Nothing Here"
"3772",39639367,1,"DEERWHITETAILED","31_15_WHIP_0451.JPG","31_15_WHIP_0452.JPG","31_15_WHIP_0453.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","White-tailed Deer"
"3773",39639375,1,"DEERWHITETAILED","31_15_WHIP_0454.JPG","31_15_WHIP_0455.JPG","31_15_WHIP_0456.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","White-tailed Deer"
"3774",39639377,1,"DEERWHITETAILED","31_15_WHIP_0457.JPG","31_15_WHIP_0458.JPG","31_15_WHIP_0459.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","White-tailed Deer"
"3775",39639410,1,"RACCOON","31_15_WHIP_0460.JPG","31_15_WHIP_0461.JPG","31_15_WHIP_0462.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Raccoon"
"3776",39639411,1,"PORCUPINE","31_15_WHIP_0463.JPG","31_15_WHIP_0464.JPG","31_15_WHIP_0465.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Porcupine"
"3777",39639416,1,"SQUIRRELGRAY","31_15_WHIP_0466.JPG","31_15_WHIP_0467.JPG",NA,31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3778",39639432,1,"SOMETHINGHERE","31_15_WHIP_0469.JPG","31_15_WHIP_0470.JPG","31_15_WHIP_0471.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Something Here"
"3779",39639434,1,"DEERWHITETAILED","31_15_WHIP_0472.JPG","31_15_WHIP_0473.JPG","31_15_WHIP_0474.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","White-tailed Deer"
"3780",39639444,1,"SQUIRRELGRAY","31_15_WHIP_0475.JPG","31_15_WHIP_0476.JPG","31_15_WHIP_0477.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3781",39639445,1,"SQUIRRELGRAY","31_15_WHIP_0478.JPG","31_15_WHIP_0479.JPG","31_15_WHIP_0480.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3782",39639458,1,"DEERWHITETAILED","31_15_WHIP_0481.JPG","31_15_WHIP_0482.JPG","31_15_WHIP_0483.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","White-tailed Deer"
"3783",39639459,1,"OTHERSMALLMAMMAL","31_15_WHIP_0484.JPG","31_15_WHIP_0485.JPG","31_15_WHIP_0486.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Other Small Mammal"
"3784",39639462,1,"SQUIRRELFLYING","31_15_WHIP_0487.JPG","31_15_WHIP_0488.JPG","31_15_WHIP_0489.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Flying Squirrel"
"3785",39639465,1,"SQUIRRELGRAY","31_15_WHIP_0490.JPG","31_15_WHIP_0491.JPG","31_15_WHIP_0492.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3786",39639471,1,"SQUIRRELGRAY","31_15_WHIP_0493.JPG","31_15_WHIP_0494.JPG","31_15_WHIP_0495.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3787",39639486,2,"SQUIRRELGRAY","31_15_WHIP_0496.JPG","31_15_WHIP_0497.JPG","31_15_WHIP_0498.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3788",39639488,1,"SQUIRRELGRAY","31_15_WHIP_0499.JPG","31_15_WHIP_0500.JPG","31_15_WHIP_0501.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3789",39639495,1,"DEERWHITETAILED","31_15_WHIP_0502.JPG","31_15_WHIP_0503.JPG","31_15_WHIP_0504.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","White-tailed Deer"
"3790",39639510,1,"SQUIRRELGRAY","31_15_WHIP_0505.JPG","31_15_WHIP_0506.JPG","31_15_WHIP_0507.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3791",39639523,1,"SQUIRRELGRAY","31_15_WHIP_0508.JPG","31_15_WHIP_0509.JPG","31_15_WHIP_0510.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3792",39639582,1,"SQUIRRELGRAY","31_15_WHIP_0511.JPG","31_15_WHIP_0512.JPG","31_15_WHIP_0513.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3793",39639584,1,"SQUIRRELGRAY","31_15_WHIP_0514.JPG","31_15_WHIP_0515.JPG","31_15_WHIP_0516.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3794",39639586,1,"SQUIRRELGRAY","31_15_WHIP_0517.JPG","31_15_WHIP_0518.JPG","31_15_WHIP_0519.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3795",39639587,1,"SQUIRRELGRAY","31_15_WHIP_0520.JPG","31_15_WHIP_0521.JPG","31_15_WHIP_0522.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3796",39639591,1,"NOTHINGHERE","31_15_WHIP_0523.JPG","31_15_WHIP_0524.JPG","31_15_WHIP_0525.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Nothing Here"
"3797",39639668,1,"SQUIRRELGRAY","31_15_WHIP_0532.JPG","31_15_WHIP_0533.JPG","31_15_WHIP_0534.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3798",39639669,1,"SQUIRRELGRAY","31_15_WHIP_0535.JPG","31_15_WHIP_0536.JPG","31_15_WHIP_0537.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3799",39639674,1,"SQUIRRELGRAY","31_15_WHIP_0538.JPG","31_15_WHIP_0539.JPG","31_15_WHIP_0540.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3800",39639675,1,"SQUIRRELGRAY","31_15_WHIP_0541.JPG","31_15_WHIP_0542.JPG","31_15_WHIP_0543.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3801",39639676,2,"SQUIRRELGRAY","31_15_WHIP_0544.JPG","31_15_WHIP_0545.JPG",NA,31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3802",39639715,1,"SQUIRRELGRAY","31_15_WHIP_0547.JPG","31_15_WHIP_0548.JPG","31_15_WHIP_0549.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3803",39639788,1,"SQUIRRELGRAY","31_15_WHIP_0550.JPG","31_15_WHIP_0551.JPG","31_15_WHIP_0552.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3804",39639806,1,"COYOTE","31_15_WHIP_0553.JPG","31_15_WHIP_0554.JPG","31_15_WHIP_0555.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Coyote"
"3805",39639844,1,"SQUIRRELGRAY","31_15_WHIP_0556.JPG","31_15_WHIP_0557.JPG","31_15_WHIP_0558.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3806",39639897,1,"FOXRED","31_15_WHIP_0559.JPG","31_15_WHIP_0560.JPG","31_15_WHIP_0561.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Red Fox"
"3807",39639913,1,"SQUIRRELGRAY","31_15_WHIP_0562.JPG","31_15_WHIP_0563.JPG","31_15_WHIP_0564.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3808",39639914,1,"SQUIRRELGRAY","31_15_WHIP_0565.JPG","31_15_WHIP_0566.JPG","31_15_WHIP_0567.JPG",31,15,"Pine","WHIP",4,"9/27/19","11/1/19","11/10/19","Whippoorwill Corners","Gray Squirrel"
"3809",37162564,1,"DEERWHITETAILED","31_41_WHIP_0001.JPG","31_41_WHIP_0002.JPG","31_41_WHIP_0003.JPG",31,41,"Pine","WHIP",2,"1/24/19","5/13/19","2/18/19","Whippoorwill Corners","White-tailed Deer"
"3810",37162565,1,"FISHER","31_41_WHIP_0004.JPG","31_41_WHIP_0005.JPG","31_41_WHIP_0006.JPG",31,41,"Pine","WHIP",2,"1/24/19","5/13/19","2/18/19","Whippoorwill Corners","Fisher"
"3811",37162566,1,"DEERWHITETAILED","31_41_WHIP_0007.JPG","31_41_WHIP_0008.JPG","31_41_WHIP_0009.JPG",31,41,"Pine","WHIP",2,"1/24/19","5/13/19","2/18/19","Whippoorwill Corners","White-tailed Deer"
"3812",37162567,1,"SQUIRRELRED","31_41_WHIP_0010.JPG","31_41_WHIP_0011.JPG","31_41_WHIP_0012.JPG",31,41,"Pine","WHIP",2,"1/24/19","5/13/19","2/18/19","Whippoorwill Corners","Red Squirrel"
"3813",37162568,1,"DEERWHITETAILED","31_41_WHIP_0013.JPG","31_41_WHIP_0014.JPG","31_41_WHIP_0015.JPG",31,41,"Pine","WHIP",2,"1/24/19","5/13/19","2/18/19","Whippoorwill Corners","White-tailed Deer"
"3814",37162569,1,"DEERWHITETAILED","31_41_WHIP_0016.JPG","31_41_WHIP_0017.JPG","31_41_WHIP_0018.JPG",31,41,"Pine","WHIP",2,"1/24/19","5/13/19","2/18/19","Whippoorwill Corners","White-tailed Deer"
"3815",37162570,1,"DEERWHITETAILED","31_41_WHIP_0019.JPG","31_41_WHIP_0020.JPG","31_41_WHIP_0021.JPG",31,41,"Pine","WHIP",2,"1/24/19","5/13/19","2/18/19","Whippoorwill Corners","White-tailed Deer"
"3816",37162571,1,"DEERWHITETAILED","31_41_WHIP_0022.JPG","31_41_WHIP_0023.JPG","31_41_WHIP_0024.JPG",31,41,"Pine","WHIP",2,"1/24/19","5/13/19","2/18/19","Whippoorwill Corners","White-tailed Deer"
"3817",39638651,1,"HUMAN","32_13_WHIP_0001.JPG","32_13_WHIP_0002.JPG","32_13_WHIP_0003.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","Human"
"3818",39638717,2,"SOMETHINGHERE","32_13_WHIP_0004.JPG","32_13_WHIP_0005.JPG",NA,32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","Something Here"
"3819",39638732,1,"NOTHINGHERE","32_13_WHIP_0010.JPG","32_13_WHIP_0011.JPG","32_13_WHIP_0012.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","Nothing Here"
"3820",39638736,1,"NOTHINGHERE","32_13_WHIP_0013.JPG","32_13_WHIP_0014.JPG","32_13_WHIP_0015.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","Nothing Here"
"3821",39638750,1,"SOMETHINGHERE","32_13_WHIP_0016.JPG","32_13_WHIP_0017.JPG","32_13_WHIP_0018.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","Something Here"
"3822",39638752,2,"NOTHINGHERE","32_13_WHIP_0019.JPG","32_13_WHIP_0020.JPG","32_13_WHIP_0021.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","Nothing Here"
"3823",39638806,1,"DEERWHITETAILED","32_13_WHIP_0022.JPG","32_13_WHIP_0023.JPG","32_13_WHIP_0024.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
"3824",39638807,1,"DEERWHITETAILED","32_13_WHIP_0025.JPG","32_13_WHIP_0026.JPG","32_13_WHIP_0027.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
"3825",39638808,1,"DEERWHITETAILED","32_13_WHIP_0028.JPG","32_13_WHIP_0029.JPG","32_13_WHIP_0030.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
"3826",39638811,1,"DEERWHITETAILED","32_13_WHIP_0031.JPG","32_13_WHIP_0032.JPG","32_13_WHIP_0033.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
"3827",39638812,1,"DEERWHITETAILED","32_13_WHIP_0034.JPG","32_13_WHIP_0035.JPG","32_13_WHIP_0036.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
"3828",39638813,2,"DEERWHITETAILED","32_13_WHIP_0037.JPG","32_13_WHIP_0038.JPG","32_13_WHIP_0039.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
"3829",39638857,1,"DEERWHITETAILED","32_13_WHIP_0040.JPG","32_13_WHIP_0041.JPG","32_13_WHIP_0042.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
"3830",39638893,1,"NOTHINGHERE","32_13_WHIP_0043.JPG","32_13_WHIP_0044.JPG","32_13_WHIP_0045.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","Nothing Here"
"3831",39638939,1,"DEERWHITETAILED","32_13_WHIP_0046.JPG","32_13_WHIP_0047.JPG","32_13_WHIP_0048.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
"3832",39639059,1,"DEERWHITETAILED","32_13_WHIP_0049.JPG","32_13_WHIP_0050.JPG","32_13_WHIP_0051.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
"3833",39639060,1,"DEERWHITETAILED","32_13_WHIP_0052.JPG","32_13_WHIP_0053.JPG","32_13_WHIP_0054.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
"3834",39639391,1,"NOTHINGHERE","32_13_WHIP_0055.JPG","32_13_WHIP_0056.JPG","32_13_WHIP_0057.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","Nothing Here"
"3835",39639463,1,"DEERWHITETAILED","32_13_WHIP_0058.JPG","32_13_WHIP_0059.JPG","32_13_WHIP_0060.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
"3836",39639569,2,"DEERWHITETAILED","32_13_WHIP_0064.JPG","32_13_WHIP_0065.JPG","32_13_WHIP_0066.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
"3837",39639570,1,"DEERWHITETAILED","32_13_WHIP_0067.JPG","32_13_WHIP_0068.JPG","32_13_WHIP_0069.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
"3838",39639571,1,"DEERWHITETAILED","32_13_WHIP_0070.JPG","32_13_WHIP_0071.JPG","32_13_WHIP_0072.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
"3839",39639651,2,"NOTHINGHERE","32_13_WHIP_0073.JPG","32_13_WHIP_0074.JPG","32_13_WHIP_0075.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","Nothing Here"
"3840",39639652,1,"DEERWHITETAILED","32_13_WHIP_0076.JPG","32_13_WHIP_0077.JPG","32_13_WHIP_0078.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
"3841",39639653,1,"DEERWHITETAILED","32_13_WHIP_0079.JPG","32_13_WHIP_0080.JPG","32_13_WHIP_0081.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
"3842",39639654,1,"DEERWHITETAILED","32_13_WHIP_0082.JPG","32_13_WHIP_0083.JPG","32_13_WHIP_0084.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
"3843",39639655,1,"DEERWHITETAILED","32_13_WHIP_0085.JPG","32_13_WHIP_0086.JPG","32_13_WHIP_0087.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
"3844",39639658,1,"DEERWHITETAILED","32_13_WHIP_0088.JPG","32_13_WHIP_0089.JPG","32_13_WHIP_0090.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
"3845",39639659,1,"DEERWHITETAILED","32_13_WHIP_0091.JPG","32_13_WHIP_0092.JPG","32_13_WHIP_0093.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
"3846",39639660,1,"DEERWHITETAILED","32_13_WHIP_0094.JPG","32_13_WHIP_0095.JPG",NA,32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
"3847",39639700,1,"OTHERSMALLMAMMAL","32_13_WHIP_0097.JPG","32_13_WHIP_0098.JPG","32_13_WHIP_0099.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","Other Small Mammal"
"3848",39639701,1,"OTHERSMALLMAMMAL","32_13_WHIP_0100.JPG","32_13_WHIP_0101.JPG","32_13_WHIP_0102.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","Other Small Mammal"
"3849",39639705,1,"DEERWHITETAILED","32_13_WHIP_0103.JPG","32_13_WHIP_0104.JPG","32_13_WHIP_0105.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
"3850",39639706,1,"DEERWHITETAILED","32_13_WHIP_0106.JPG","32_13_WHIP_0107.JPG","32_13_WHIP_0108.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
"3851",39639707,1,"DEERWHITETAILED","32_13_WHIP_0109.JPG","32_13_WHIP_0110.JPG","32_13_WHIP_0111.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
"3852",39639708,1,"DEERWHITETAILED","32_13_WHIP_0112.JPG","32_13_WHIP_0113.JPG","32_13_WHIP_0114.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
"3853",39639709,1,"DEERWHITETAILED","32_13_WHIP_0115.JPG","32_13_WHIP_0116.JPG","32_13_WHIP_0117.JPG",32,13,"Pine","WHIP",4,"9/27/19","11/12/19","11/12/19","Whippoorwill Corners","White-tailed Deer"
